ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD,OID,CIUDAD,vru,ksi,moto_ev,moto_vic
1034319-473-125826072,28,10,2021,22,15,10,21,4,1,0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,PEDRO CÁRDENAS GUTIÉRREZ,21 DE JULIO,,-97.50759026,25.84341449,,MATAMOROS,0,0,0,0
1034319-473-125826070,28,10,2021,22,20,0,21,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,DIAGONAL CUAUHTÉMOC,DIECISIETE,,-97.51347107,25.87573735,,MATAMOROS,0,0,0,0
1034319-473-125826069,28,10,2021,22,22,0,21,4,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIONES,LORENZO MÉNDEZ,,-97.53650532,25.88529855,,MATAMOROS,0,0,0,0
1034319-473-125826079,28,10,2021,22,9,0,22,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,DIECISÉIS,DIAGONAL CUAUHTÉMOC,,-97.51247598,25.87533357,,MATAMOROS,0,0,0,0
1034319-473-125826080,28,10,2021,22,11,40,22,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,NUEVE,HERRERA,,-97.50801748,25.88415186,,MATAMOROS,0,0,0,0
1034319-473-125826077,28,10,2021,22,13,30,22,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,PANAMÁ,WASHINGTON,,-97.49887888,25.87536428,,MATAMOROS,0,0,0,0
1034319-473-125826075,28,10,2021,22,16,7,22,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,RÍO CONCHOS,DOCE,,-97.50842365,25.87152583,,MATAMOROS,0,0,0,0
1034319-473-125826076,28,10,2021,22,19,40,22,5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,5,9,56,0,1,0,2,0,0,0,0,0,0,0,3,2,LICENCIADO MANUEL CAVAZOS LERMA,UNIVERSIDAD,,-97.49568842,25.85493552,,MATAMOROS,0,3,0,0
1034319-473-125826078,28,10,2021,22,22,40,22,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,1,0,0,0,0,0,1,2,12 DE MARZO,INFANTA ELENA,,-97.5311422,25.85568029,,MATAMOROS,1,1,0,0
1034319-473-125826082,28,10,2021,22,8,10,23,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,INGENIERO MARTE R. GÓMEZ,NINGUNO,,-97.54188328,25.8268566,,MATAMOROS,0,0,0,0
1034319-473-125826081,28,10,2021,22,10,15,23,6,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,MELCHOR OCAMPO,HONDURAS,,-97.49850584,25.87318803,,MATAMOROS,0,0,0,0
1034319-473-125826083,28,10,2021,22,15,10,23,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,60,0,0,0,0,0,0,0,0,0,0,0,0,3,ROBERTO GUERRA CÁRDENAS,MARIO MORENO CANTINFLAS,,-97.48284545,25.85847628,,MATAMOROS,0,0,0,0
1034319-473-125826131,28,10,2021,22,16,45,23,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,RÍO GUAYALEJO,RÍO BRAVO,,-97.48167572,25.87158308,,MATAMOROS,0,0,0,0
1034319-473-125826084,28,10,2021,22,19,0,23,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,PEDRO CÁRDENAS GUTIÉRREZ,SOLIDARIDAD,,-97.50737731,25.84434718,,MATAMOROS,0,0,1,0
1034319-473-125826089,28,10,2021,22,15,0,24,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,ESTATAL NÚMERO 6 (SENDERO NACIONAL),CONSTITUYENTES,,-97.54921171,25.87041594,,MATAMOROS,0,0,0,0
1034319-473-125826085,28,10,2021,22,15,35,24,7,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,ESTATAL NÚMERO 6 (SENDERO NACIONAL),12 DE MARZO PONIENTE,,-97.53918931,25.87265466,,MATAMOROS,0,0,0,0
1034319-473-125826087,28,10,2021,22,19,30,24,7,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,BAHÍA DE SANTA MARÍA,LAGUNA DE LAS BRISAS,,-97.55745461,25.86034974,,MATAMOROS,0,0,0,0
1034319-473-125826088,28,10,2021,22,22,0,24,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,SEXTA,QUERÉTARO,,-97.50365473,25.85971533,,MATAMOROS,0,0,0,0
1034319-473-125826129,28,10,2021,22,22,6,24,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,SEXTA,BILBAO,,-97.50374064,25.85972432,,MATAMOROS,0,0,0,0
1034319-473-125826086,28,10,2021,22,23,15,24,7,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN LUIS POTOSÍ,UNIONES,,-97.54180849,25.8869391,,MATAMOROS,0,0,0,0
1034319-473-125826090,28,10,2021,22,19,10,25,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,22,0,1,0,2,0,0,0,0,0,0,0,3,2,ESTATAL NÚMERO 6 (SENDERO NACIONAL),LAS BRISAS,,-97.55880955,25.86821363,,MATAMOROS,0,3,0,0
1034319-473-125826092,28,10,2021,22,1,0,26,2,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ ARRESE,TULA,,-97.48909097,25.87307445,,MATAMOROS,0,0,1,0
1034319-473-125826096,28,10,2021,22,4,15,26,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,JUAN JOSÉ SOLERNAU,,-97.49899418,25.86041064,,MATAMOROS,0,0,0,0
1034319-473-125826091,28,10,2021,22,5,0,26,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,PRIMERA,JOSÉ MARÍA MORELOS Y PAVÓN,,-97.49938257,25.88060165,,MATAMOROS,0,0,0,0
1034319-473-125826093,28,10,2021,22,10,40,26,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,62,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL CARLOS SALAZAR,LICENCIADO MANUEL CAVAZOS LERMA,,-97.50915557,25.85446192,,MATAMOROS,0,0,0,0
1034319-473-125826094,28,10,2021,22,11,20,26,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO MANUEL CAVAZOS LERMA,16 DE SEPTIEMBRE,,-97.50431456,25.85263528,,MATAMOROS,0,0,0,0
1034319-473-125826095,28,10,2021,22,13,0,26,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,74,0,0,0,0,0,0,0,0,0,0,0,0,3,PEDRO CÁRDENAS GUTIÉRREZ,5 DE FEBRERO,,-97.50744049,25.84409611,,MATAMOROS,0,0,0,0
1034319-473-125826097,28,10,2021,22,15,30,26,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,PIRÁMIDE TEOTIHUACÁN,LIBRAMIENTO LICENCIADO EMILIO PORTES GIL,,-97.49317293,25.84293985,,MATAMOROS,0,0,0,0
1034319-473-125826100,28,10,2021,22,17,35,27,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO DE LAS PALMAS,12 DE MARZO,,-97.54133221,25.83651387,,MATAMOROS,0,0,0,0
1034319-473-125826099,28,10,2021,22,19,50,27,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,ROBERTO GUERRA CÁRDENAS,JESÚS MARÍA CÁRDENAS,,-97.4779726,25.85571026,,MATAMOROS,0,0,0,0
1034319-473-125826098,28,10,2021,22,22,10,27,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,SIERRA SAN JOSÉ,CERRO DEL BERNAL,,-97.45805954,25.84087692,,MATAMOROS,0,0,0,0
1034319-473-125826101,28,10,2021,22,9,0,28,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,CATORCE,MANUEL GONZÁLEZ,,-97.51128578,25.87885692,,MATAMOROS,0,0,0,0
1034319-473-125826104,28,10,2021,22,10,0,28,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,RIGO TOVAR,ANTIGUO SENDERO NACIONAL,,-97.52723454,25.8778486,,MATAMOROS,0,0,0,0
1034319-473-125826103,28,10,2021,22,14,30,28,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,PEDRO CÁRDENAS GUTIÉRREZ,AVENIDA DEL TRABAJO,,-97.50860469,25.839153,,MATAMOROS,0,0,0,0
1034319-473-125826102,28,10,2021,22,23,40,28,4,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DE LA INDUSTRIA,ANÁHUAC - MATAMOROS (SENDERO NACIONAL),,-97.53890977,25.87278159,,MATAMOROS,0,0,0,0
1034319-473-125826106,28,10,2021,22,2,0,29,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO MANUEL CAVAZOS LERMA,TERCERA,,-97.50102418,25.85250732,,MATAMOROS,0,0,0,0
1034319-473-125826110,28,10,2021,22,8,20,29,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,LIBRAMIENTO LICENCIADO EMILIO PORTES GIL,,LIBRAMIENTO LICENCIADO EMILIO PORTES GIL,-97.58263554,25.84560293,,MATAMOROS,0,0,0,0
1034319-473-125826109,28,10,2021,22,13,10,29,5,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,PRIMERA,JUAN ÁLVAREZ,,-97.49952371,25.87633392,,MATAMOROS,0,0,1,0
1034319-473-125826108,28,10,2021,22,16,0,29,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,ESTATAL NÚMERO 6 (SENDERO NACIONAL),CONSTITUYENTES,,-97.54921171,25.87041594,,MATAMOROS,0,0,1,0
1034319-473-125826107,28,10,2021,22,19,0,29,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DEL TRABAJO,CARLOS SALAZAR,,-97.51289513,25.83920882,,MATAMOROS,0,0,0,0
1034319-473-125826105,28,10,2021,22,19,40,29,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO MANUEL CAVAZOS LERMA,TERCERA,,-97.50096359,25.85260944,,MATAMOROS,0,0,0,0
1034319-473-125826114,28,10,2021,22,7,30,30,6,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,LAURO VILLAR,FRANCISCO T. CANALES,,-97.49137634,25.8725146,,MATAMOROS,0,0,0,0
1034319-473-125826111,28,10,2021,22,8,0,30,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,CATORCE,LAGUNA SALADA,,-97.51042311,25.86910989,,MATAMOROS,0,0,0,0
1034319-473-125826112,28,10,2021,22,14,0,30,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,INGENIERO MARTE R. GÓMEZ,LIBRAMIENTO LICENCIADO EMILIO PORTES GIL,,-97.50160051,25.82311734,,MATAMOROS,0,0,0,0
1034319-473-125826115,28,10,2021,22,16,40,30,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,CONSTITUYENTES,PAKISTÁN,,-97.54282246,25.86304242,,MATAMOROS,0,0,0,0
1034319-473-125826113,28,10,2021,22,18,40,30,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,ADOLFO RUÍZ CORTINES,INGENIERO EDUARDO CHÁVEZ,,-97.48372378,25.84529015,,MATAMOROS,0,0,0,0
1034319-473-125826127,28,10,2021,22,0,48,31,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO EMILIO PORTES GIL,VÍA LÁCTEA,,-97.49117187,25.8496473,,MATAMOROS,0,0,0,0
1034319-473-125826118,28,10,2021,22,1,35,31,7,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO MANUEL CAVAZOS LERMA,16,,-97.51860326,25.867487,,MATAMOROS,0,0,0,0
1034319-473-125826117,28,10,2021,22,2,0,31,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO EMILIO PORTES GIL,CARMEN SERDÁN,,-97.49112318,25.85304716,,MATAMOROS,0,0,0,0
1034319-473-125826122,28,10,2021,22,2,50,31,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LAURO VILLAR,CALLE DE LAS CULTURAS,,-97.45512049,25.84587658,,MATAMOROS,0,0,0,0
1034319-473-125826119,28,10,2021,22,3,20,31,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,ONCE,JOSÉ MARÍA MORELOS Y PAVÓN,,-97.50857125,25.87854785,,MATAMOROS,0,0,0,0
1034319-473-125826125,28,10,2021,22,8,30,31,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE DEL MAESTRO,JUAN JOSÉ SOLERNAU,,-97.4911828,25.85908683,,MATAMOROS,0,0,0,0
1034319-473-125826121,28,10,2021,22,11,20,31,7,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,INGENIERO MARTE R. GÓMEZ,LIBRAMIENTO LICENCIADO EMILIO PORTES GIL,,-97.50160051,25.82311734,,MATAMOROS,0,0,0,0
1034319-473-125826120,28,10,2021,22,12,40,31,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,CONRADO GUTIÉRREZ,ALEJANDRO RODRÍGUEZ,,-97.58718483,25.8546962,,MATAMOROS,0,0,0,0
1034319-473-125826123,28,10,2021,22,14,21,31,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,56,0,0,0,0,0,0,0,0,0,0,0,0,3,NICARAGUA,TAMPICO,,-97.49211445,25.8756982,,MATAMOROS,0,0,0,0
1034319-473-125826124,28,10,2021,22,17,35,31,7,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,67,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO EMILIO PORTES GIL,PROCOPIO GUERRA,,-97.49121273,25.84813488,,MATAMOROS,0,0,0,0
1034319-473-125826126,28,10,2021,22,18,40,31,7,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,49,0,0,0,0,0,0,0,0,0,0,0,0,3,12 DE MARZO,INGENIERO MARTE R. GÓMEZ,,-97.54633685,25.82665951,,MATAMOROS,0,0,0,0
1036435-473-125826142,28,11,2021,22,0,30,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL HIDALGO Y COSTILLA,SOLIDARIDAD,,-97.48191858,25.84848926,,MATAMOROS,0,0,0,0
1036435-473-125826141,28,11,2021,22,2,30,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,ESTATAL NÚMERO 6 (SENDERO NACIONAL),RIGO TOVAR,,-97.5240442,25.87600325,,MATAMOROS,0,0,0,0
1036435-473-125826143,28,11,2021,22,16,10,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,ESTATAL NÚMERO 6 (SENDERO NACIONAL),12 DE MARZO PONIENTE,,-97.53918931,25.87265466,,MATAMOROS,0,0,0,0
1036435-473-125826144,28,11,2021,22,18,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,70,0,0,0,0,0,0,0,0,0,0,0,0,3,CATORCE,MANUEL GONZÁLEZ,,-97.51128578,25.87885692,,MATAMOROS,0,0,0,0
1036435-473-125826147,28,11,2021,22,15,0,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO BENITO JUÁREZ,OLMO,,-97.4886758,25.83437952,,MATAMOROS,0,0,0,0
1036435-473-125826145,28,11,2021,22,17,15,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,12 DE MARZO,INGENIERO MARTE R. GÓMEZ,,-97.54633685,25.82665951,,MATAMOROS,0,0,0,0
1036435-473-125826319,28,11,2021,22,22,10,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,CANADÁ,BOMBAY,,-97.55306713,25.83062089,,MATAMOROS,0,0,0,0
1036435-473-125826146,28,11,2021,22,22,20,2,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,SEXTA,GENERAL LUIS CABALLERO,,-97.50384861,25.86880747,,MATAMOROS,0,0,0,0
1036435-473-125826151,28,11,2021,22,1,58,3,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO MANUEL CAVAZOS LERMA,VIRGILIO GARZA RUÍZ,,-97.51985125,25.86182426,,MATAMOROS,0,0,0,0
1036435-473-125826148,28,11,2021,22,9,40,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,DIVISIÓN DEL NORTE,NINGUNO,,-97.48570515,25.87044718,,MATAMOROS,0,0,0,0
1036435-473-125826149,28,11,2021,22,13,0,3,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,SINALOA,AGAPITO GONZÁLEZ (PATRIOTISMO),,-97.51227262,25.83425431,,MATAMOROS,0,0,0,0
1036435-473-125826150,28,11,2021,22,15,0,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,LIBRAMIENTO LICENCIADO EMILIO PORTES GIL,JESÚS VEGA SÁNCHEZ,,-97.5055372,25.81580446,,MATAMOROS,0,0,0,0
1036435-473-125826152,28,11,2021,22,2,0,4,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,GOBERNACIÓN,DIVISIÓN DEL NORTE,,-97.4867178,25.87114245,,MATAMOROS,0,0,0,0
1036435-473-125826158,28,11,2021,22,3,30,4,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ESTATAL NÚMERO 6 (SENDERO NACIONAL),DOS NORTE,,-97.5630148,25.86730922,,MATAMOROS,0,0,0,0
1036435-473-125826155,28,11,2021,22,8,5,4,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PLOMEROS,LICENCIADO ALBINO HERNÁNDEZ,,-97.52520638,25.86890863,,MATAMOROS,0,0,0,0
1036435-473-125826154,28,11,2021,22,11,15,4,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,1,0,0,0,0,0,1,2,LIBRAMIENTO LICENCIADO EMILIO PORTES GIL,PIRÁMIDE TEOTIHUACÁN,,-97.49311503,25.84304592,,MATAMOROS,1,1,0,0
1036435-473-125826153,28,11,2021,22,16,10,4,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,64,0,0,0,0,0,0,0,0,0,0,0,0,3,ROBERTO GUERRA CÁRDENAS,LICENCIADO MANUEL CAVAZOS LERMA,,-97.482666,25.85836854,,MATAMOROS,0,0,0,0
1036435-473-125826159,28,11,2021,22,16,20,4,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,CINCO,IGNACIO LÓPEZ RAYÓN,,-97.50335465,25.87620648,,MATAMOROS,0,0,0,0
1036435-473-125826156,28,11,2021,22,20,20,4,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,LONGORIA,ACAPULCO,,-97.50164065,25.84801488,,MATAMOROS,0,0,1,0
1036435-473-125826160,28,11,2021,22,9,10,5,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,62,0,0,0,0,0,0,0,0,0,0,0,0,3,LAURO VILLAR,CALLE DE LAS CULTURAS,,-97.45512049,25.84587658,,MATAMOROS,0,0,0,0
1036435-473-125826161,28,11,2021,22,10,0,5,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,64,0,0,0,0,0,0,0,0,0,0,0,0,3,HORACIO TERÁN,CINCO,,-97.50326171,25.87447334,,MATAMOROS,0,0,0,0
1036435-473-125826162,28,11,2021,22,12,10,5,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIONES,UNIONES,,-97.54422887,25.88681402,,MATAMOROS,0,0,0,0
1036435-473-125826163,28,11,2021,22,14,45,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,PEDRO CÁRDENAS GUTIÉRREZ,LONGORIA,,-97.50630563,25.8489252,,MATAMOROS,0,0,0,0
1036435-473-125826165,28,11,2021,22,16,40,5,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,ROBERTO GUERRA CÁRDENAS,ACCIÓN CÍVICA,,-97.48318186,25.85865885,,MATAMOROS,0,0,0,0
1036435-473-125826164,28,11,2021,22,22,0,5,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,LOMA MÍA,DIEGO RIVERA,,-97.48759383,25.82600305,,MATAMOROS,0,0,0,0
1036435-473-125826168,28,11,2021,22,11,0,6,6,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,PEDRO CÁRDENAS GUTIÉRREZ,INGENIERO MARTE R. GÓMEZ,,-97.51400257,25.82427382,,MATAMOROS,0,0,0,0
1036435-473-125826169,28,11,2021,22,11,30,6,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,CERRO DE LAS CAMPANAS,AGAPITO GONZÁLEZ (PATRIOTISMO),,-97.51792082,25.83413925,,MATAMOROS,0,0,0,0
1036435-473-125826170,28,11,2021,22,14,0,6,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,ONCE,MARIANO MATAMOROS,,-97.50919585,25.88121722,,MATAMOROS,0,0,0,0
1036435-473-125826166,28,11,2021,22,14,35,6,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,LAURO VILLAR,,-97.43419858,25.83687562,,MATAMOROS,0,0,0,0
