,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
8948b159883ffff,24.0,0.0,1.0,0.0,1.0,0.0
8948b159887ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b15988bffff,28.0,0.0,5.0,1.0,0.0,1.0
8948b159893ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159897ffff,24.0,0.0,6.0,0.0,0.0,7.0
8948b15989bffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b1598a3ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b1598a7ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b1598abffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b1598afffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b1598b3ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b1598b7ffff,1.0,0.0,0.0,0.0,0.0,1.0
8948b1598bbffff,2.0,0.0,1.0,0.0,1.0,0.0
8948b1598c3ffff,14.0,0.0,3.0,1.0,0.0,1.0
8948b1598c7ffff,10.0,0.0,1.0,0.0,0.0,1.0
8948b1598cbffff,11.0,0.0,0.0,0.0,0.0,1.0
8948b1598cfffff,17.0,0.0,3.0,0.0,0.0,1.0
8948b1598d3ffff,4.0,0.0,2.0,2.0,0.0,1.0
8948b1598d7ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b1598dbffff,21.0,0.0,5.0,1.0,2.0,1.0
8948b15994bffff,7.0,0.0,0.0,0.0,0.0,0.0
8948b15995bffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b159983ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159993ffff,0.0,0.0,1.0,0.0,0.0,0.0
8948b1599c3ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b1599cfffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b1599dbffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159a03ffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b159a07ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159a0bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159a0fffff,2.0,0.0,1.0,1.0,0.0,2.0
8948b159a13ffff,7.0,0.0,0.0,0.0,0.0,1.0
8948b159a1bffff,8.0,0.0,3.0,1.0,0.0,0.0
8948b159a23ffff,5.0,0.0,0.0,0.0,0.0,0.0
8948b159a27ffff,2.0,0.0,0.0,0.0,0.0,0.0
