,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
8a456da20497fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da204a7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da204d7fff,16.0,0.0,0.0,0.0,0.0,0.0
8a456da204dffff,7.0,0.0,0.0,0.0,0.0,0.0
8a456da204e7fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da204f7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20507fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2050ffff,6.0,0.0,0.0,0.0,0.0,0.0
8a456da2051ffff,6.0,0.0,0.0,0.0,0.0,0.0
8a456da20527fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da2052ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20547fff,7.0,2.0,0.0,0.0,0.0,0.0
8a456da20557fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20567fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2056ffff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da20577fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20587fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2059ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da205b7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20607fff,7.0,0.0,0.0,0.0,0.0,0.0
8a456da2060ffff,15.0,0.0,0.0,0.0,0.0,0.0
8a456da20617fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da20647fff,8.0,0.0,3.0,0.0,0.0,0.0
8a456da2064ffff,7.0,0.0,0.0,0.0,0.0,0.0
8a456da20657fff,17.0,0.0,2.0,0.0,0.0,0.0
8a456da2065ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2066ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20677fff,7.0,0.0,0.0,0.0,0.0,0.0
8a456da20687fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2068ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da206a7fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da206affff,3.0,1.0,0.0,0.0,0.0,0.0
8a456da206b7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da206cffff,0.0,0.0,0.0,0.0,0.0,0.0
8a456da206f7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20707fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2070ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2072ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20737fff,4.0,1.0,0.0,0.0,0.0,0.0
8a456da20747fff,3.0,1.0,0.0,0.0,0.0,0.0
8a456da2075ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20767fff,21.0,0.0,3.0,0.0,2.0,0.0
8a456da2076ffff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da2078ffff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da20797fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da2079ffff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da207affff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da207b7fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20807fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da2080ffff,6.0,0.0,3.0,0.0,0.0,0.0
8a456da20827fff,8.0,0.0,0.0,0.0,0.0,0.0
8a456da2082ffff,19.0,1.0,6.0,2.0,2.0,0.0
8a456da20847fff,3.0,0.0,1.0,0.0,1.0,0.0
8a456da20857fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da2085ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20867fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2086ffff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da20877fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2088ffff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da2089ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a456da208a7fff,14.0,0.0,3.0,1.0,0.0,0.0
8a456da208affff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da208b7fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da208c7fff,15.0,0.0,1.0,0.0,1.0,0.0
8a456da208d7fff,16.0,0.0,3.0,0.0,0.0,0.0
8a456da208dffff,8.0,0.0,0.0,0.0,0.0,0.0
8a456da208e7fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da208f7fff,8.0,0.0,0.0,0.0,0.0,0.0
8a456da2090ffff,15.0,0.0,9.0,0.0,1.0,0.0
8a456da20917fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da2091ffff,6.0,0.0,0.0,0.0,0.0,0.0
8a456da20927fff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da2092ffff,8.0,0.0,1.0,1.0,0.0,0.0
8a456da20937fff,10.0,0.0,4.0,0.0,0.0,0.0
8a456da20947fff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da2094ffff,7.0,0.0,1.0,0.0,1.0,0.0
8a456da20957fff,14.0,0.0,0.0,0.0,0.0,0.0
8a456da2095ffff,3.0,0.0,1.0,0.0,1.0,0.0
8a456da20967fff,5.0,0.0,1.0,0.0,1.0,0.0
8a456da2096ffff,9.0,0.0,0.0,0.0,0.0,0.0
8a456da20977fff,7.0,0.0,0.0,0.0,0.0,0.0
8a456da2098ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20997fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da209affff,15.0,0.0,5.0,0.0,0.0,0.0
8a456da20a07fff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da20a0ffff,30.0,0.0,2.0,0.0,1.0,0.0
8a456da20a17fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da20a1ffff,18.0,2.0,2.0,0.0,2.0,0.0
8a456da20a27fff,3.0,1.0,0.0,0.0,0.0,0.0
8a456da20a2ffff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da20a37fff,0.0,0.0,0.0,0.0,0.0,0.0
8a456da20a47fff,1.0,0.0,0.0,0.0,0.0,1.0
8a456da20a57fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da20a5ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20a67fff,6.0,0.0,1.0,0.0,1.0,0.0
8a456da20a6ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20a77fff,5.0,1.0,0.0,0.0,0.0,0.0
8a456da20a8ffff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da20a97fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20a9ffff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da20aa7fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da20ac7fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20acffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20ae7fff,10.0,0.0,0.0,0.0,0.0,0.0
8a456da20aeffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20af7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a456da20b07fff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da20b0ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20b1ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20b27fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da20b2ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20b37fff,7.0,1.0,0.0,0.0,0.0,0.0
8a456da20b4ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20b57fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da20b5ffff,10.0,1.0,1.0,0.0,1.0,0.0
8a456da20b6ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a456da20b77fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20b8ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20b97fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20b9ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20ba7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20c07fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20c17fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da20c1ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20c27fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da20c2ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20c37fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20c47fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da20c4ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20c57fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20c5ffff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da20c67fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20c6ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20c77fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20c8ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20caffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20cb7fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da20ccffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20ceffff,1.0,0.0,0.0,0.0,0.0,0.0
