,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
89499b0b4d7ffff,32.0,0.0,16.0,2.0,3.0,0.0
89499b0b4dbffff,20.0,1.0,12.0,1.0,1.0,1.0
89499b0b503ffff,5.0,0.0,2.0,1.0,1.0,0.0
89499b0b507ffff,5.0,0.0,1.0,0.0,1.0,0.0
89499b0b50bffff,0.0,0.0,1.0,0.0,1.0,0.0
89499b0b50fffff,6.0,0.0,3.0,0.0,2.0,0.0
89499b0b513ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b0b517ffff,2.0,0.0,1.0,0.0,0.0,0.0
89499b0b51bffff,10.0,0.0,1.0,0.0,1.0,0.0
89499b0b523ffff,7.0,0.0,2.0,0.0,1.0,0.0
89499b0b527ffff,0.0,0.0,1.0,0.0,1.0,0.0
89499b0b52bffff,3.0,0.0,1.0,0.0,0.0,0.0
89499b0b52fffff,9.0,0.0,6.0,1.0,3.0,0.0
89499b0b533ffff,4.0,0.0,7.0,0.0,1.0,0.0
89499b0b537ffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b0b53bffff,6.0,0.0,2.0,0.0,0.0,0.0
89499b0b543ffff,3.0,0.0,1.0,0.0,0.0,0.0
89499b0b547ffff,5.0,0.0,0.0,0.0,0.0,0.0
89499b0b54bffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b0b54fffff,6.0,0.0,1.0,0.0,1.0,0.0
89499b0b553ffff,7.0,0.0,1.0,0.0,1.0,0.0
89499b0b557ffff,10.0,0.0,8.0,0.0,3.0,0.0
89499b0b55bffff,7.0,0.0,2.0,1.0,1.0,0.0
89499b0b563ffff,1.0,0.0,1.0,0.0,0.0,0.0
89499b0b567ffff,2.0,0.0,0.0,0.0,0.0,1.0
89499b0b56bffff,3.0,0.0,1.0,1.0,0.0,0.0
89499b0b56fffff,12.0,0.0,1.0,0.0,0.0,0.0
89499b0b573ffff,4.0,0.0,0.0,0.0,0.0,0.0
89499b0b577ffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b0b57bffff,11.0,0.0,7.0,1.0,0.0,0.0
89499b0b583ffff,5.0,0.0,1.0,0.0,0.0,0.0
89499b0b587ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b0b58bffff,2.0,0.0,2.0,0.0,0.0,1.0
89499b0b58fffff,10.0,0.0,20.0,1.0,8.0,3.0
89499b0b593ffff,4.0,0.0,3.0,0.0,1.0,0.0
89499b0b597ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b0b59bffff,2.0,0.0,1.0,0.0,0.0,0.0
89499b0b5abffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b0b5b3ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b0b5bbffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b0b5c3ffff,28.0,2.0,10.0,1.0,4.0,1.0
89499b0b5c7ffff,6.0,0.0,0.0,0.0,0.0,0.0
