,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
8a48b0692d0ffff,0.0,0.0,0.0,0.0,0.0,1.0
8a48b0692d1ffff,0.0,0.0,0.0,0.0,0.0,1.0
8a48b0692d27fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692d37fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692d47fff,0.0,0.0,1.0,1.0,0.0,0.0
8a48b0692d57fff,3.0,0.0,2.0,1.0,0.0,1.0
8a48b0692d6ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0692d77fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692d87fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692d8ffff,0.0,0.0,2.0,1.0,1.0,1.0
8a48b0692d97fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692d9ffff,2.0,0.0,0.0,0.0,0.0,1.0
8a48b0693047fff,0.0,0.0,2.0,1.0,0.0,0.0
8a48b069304ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693057fff,0.0,0.0,1.0,1.0,0.0,0.0
8a48b069305ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693067fff,1.0,0.0,1.0,0.0,0.0,0.0
8a48b069306ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06930effff,0.0,0.0,1.0,1.0,0.0,0.0
8a48b0693127fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693147fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069315ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693167fff,0.0,0.0,3.0,0.0,0.0,0.0
8a48b069316ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0693207fff,0.0,0.0,1.0,1.0,0.0,0.0
8a48b0693217fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069322ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b06932a7fff,2.0,0.0,0.0,0.0,0.0,0.0
8a48b06932affff,1.0,0.0,1.0,1.0,0.0,0.0
8a48b06932b7fff,0.0,0.0,1.0,1.0,0.0,0.0
8a48b06932dffff,0.0,0.0,1.0,1.0,0.0,0.0
8a48b06932f7fff,1.0,0.0,1.0,0.0,1.0,0.0
8a48b069331ffff,0.0,0.0,1.0,0.0,0.0,0.0
8a48b0693387fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693397fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069339ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06933a7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06933affff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06933b7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0693607fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693647fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069364ffff,0.0,0.0,1.0,0.0,0.0,0.0
8a48b0693657fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069365ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693677fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06936c7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06936effff,1.0,0.0,2.0,0.0,1.0,0.0
8a48b069374ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069375ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069381ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069384ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693857fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693887fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069389ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06938affff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06938b7fff,2.0,0.0,0.0,0.0,0.0,0.0
8a48b06938dffff,1.0,0.0,0.0,0.0,0.0,0.0
