SINIESTRO,LAT,LON,TIPOVEH,ANIO,MES,HORA,ESTADO,CIUDAD,_archivo,lat,lon,tipoveh,moto,urbano,en_rect,ciudad_std
1967040.0,26.0659878301,-98.2922075316,Auto,2023,JUNIO,12,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0659878301,-98.2922075316,AUTO,False,True,True,REYNOSA
1967340.0,26.0543432,-98.3646911,CamiÃ³n,2023,JUNIO,13,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0543432,-98.3646911,CAMIA3N,False,True,True,REYNOSA
1968372.0,26.0678995721,-98.3171001665,Auto,2023,JUNIO,18,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0678995721,-98.3171001665,AUTO,False,True,True,REYNOSA
1970648.0,26.0711288,-98.3240085,Auto,2023,JUNIO,12,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0711288,-98.3240085,AUTO,False,True,True,REYNOSA
1971705.0,26.0374670597,-98.277251836,CamiÃ³n,2023,JUNIO,16,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0374670597,-98.277251836,CAMIA3N,False,True,True,REYNOSA
1972971.0,26.0730561022,-98.3695192484,CamiÃ³n,2023,JUNIO,7,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0730561022,-98.3695192484,CAMIA3N,False,True,True,REYNOSA
1973915.0,26.0665498072,-98.2819744129,Auto,2023,JUNIO,10,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0665498072,-98.2819744129,AUTO,False,True,True,REYNOSA
1974073.0,26.0692225928,-98.2800626678,Auto,2023,JUNIO,11,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0692225928,-98.2800626678,AUTO,False,True,True,REYNOSA
1974700.0,26.0578262,-98.3162655,Auto,2023,JUNIO,15,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0578262,-98.3162655,AUTO,False,True,True,REYNOSA
1976799.0,26.0479291,-98.3048789,CamiÃ³n,2023,JUNIO,8,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0479291,-98.3048789,CAMIA3N,False,True,True,REYNOSA
1977633.0,26.0689116505,-98.347070759,Auto,2023,JUNIO,12,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0689116505,-98.347070759,AUTO,False,True,True,REYNOSA
1978643.0,26.0718304,-98.2943595,Auto,2023,JUNIO,16,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0718304,-98.2943595,AUTO,False,True,True,REYNOSA
1978671.0,25.9347898846,-98.2696359806,Auto,2023,JUNIO,16,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,25.9347898846,-98.2696359806,AUTO,False,False,False,REYNOSA
1978720.0,26.0324162,-98.2668583,Auto,2023,JUNIO,16,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0324162,-98.2668583,AUTO,False,True,True,REYNOSA
1982322.0,26.0480484305,-98.3493564449,Auto,2023,JUNIO,16,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0480484305,-98.3493564449,AUTO,False,True,True,REYNOSA
1983870.0,26.0444001,-98.3736376,CamiÃ³n,2023,JUNIO,8,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0444001,-98.3736376,CAMIA3N,False,True,True,REYNOSA
1983887.0,26.0743343631,-98.3177327047,CamiÃ³n,2023,JUNIO,9,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0743343631,-98.3177327047,CAMIA3N,False,True,True,REYNOSA
1985663.0,26.0653317167,-98.3426778945,Auto,2023,JUNIO,18,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0653317167,-98.3426778945,AUTO,False,True,True,REYNOSA
1986663.0,26.0519208,-98.3773009,Auto,2023,JUNIO,9,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0519208,-98.3773009,AUTO,False,True,True,REYNOSA
1986931.0,26.0653255,-98.3427283,Auto,2023,JUNIO,12,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0653255,-98.3427283,AUTO,False,True,True,REYNOSA
1989459.0,26.0582971,-98.3145485,Auto,2023,JUNIO,13,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0582971,-98.3145485,AUTO,False,True,True,REYNOSA
1991488.0,26.0087930582,-98.2446716908,Auto,2023,JUNIO,23,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0087930582,-98.2446716908,AUTO,False,True,True,REYNOSA
1991938.0,26.0660802497,-98.29534456,Auto,2023,JUNIO,8,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0660802497,-98.29534456,AUTO,False,True,True,REYNOSA
1991993.0,26.0086709683,-98.2447567804,Auto,2023,JUNIO,9,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0086709683,-98.2447567804,AUTO,False,True,True,REYNOSA
1992458.0,26.0747131,-98.2667145,Auto,2023,JUNIO,11,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0747131,-98.2667145,AUTO,False,True,True,REYNOSA
1994119.0,26.0775842516,-98.2878788914,Auto,2023,JUNIO,17,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0775842516,-98.2878788914,AUTO,False,True,True,REYNOSA
1994885.0,26.0523411,-98.3347273,CamiÃ³n,2023,JUNIO,7,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0523411,-98.3347273,CAMIA3N,False,True,True,REYNOSA
1995204.0,26.037979,-98.299508,Auto,2023,JUNIO,7,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.037979,-98.299508,AUTO,False,True,True,REYNOSA
1997011.0,26.0680132398,-98.3108100042,Auto,2023,JUNIO,16,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0680132398,-98.3108100042,AUTO,False,True,True,REYNOSA
1998342.0,26.0520936949,-98.3773766724,Auto,2023,JUNIO,5,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0520936949,-98.3773766724,AUTO,False,True,True,REYNOSA
1998156.0,26.0521833333,-98.3770166667,CamiÃ³n,2023,JUNIO,5,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0521833333,-98.3770166667,CAMIA3N,False,True,True,REYNOSA
1998157.0,26.0521833333,-98.3770166667,CamiÃ³n,2023,JUNIO,5,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0521833333,-98.3770166667,CAMIA3N,False,True,True,REYNOSA
1999079.0,26.0133605394,-98.2260478875,Auto,2023,JUNIO,11,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0133605394,-98.2260478875,AUTO,False,True,True,REYNOSA
1999159.0,26.0271323122,-98.2712046372,Auto,2023,JUNIO,12,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0271323122,-98.2712046372,AUTO,False,True,True,REYNOSA
2000710.0,26.0488723505,-98.386138037,Auto,2023,JUNIO,17,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Junio_2023.csv,26.0488723505,-98.386138037,AUTO,False,True,True,REYNOSA
2413074.0,26.0689337413,-98.3240762814,Auto,2023,NOVIEMBRE,17,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Noviembre_2023.csv,26.0689337413,-98.3240762814,AUTO,False,True,True,REYNOSA
2414620.0,26.0404022917,-98.2137630767,CamiÃ³n,2023,NOVIEMBRE,9,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Noviembre_2023.csv,26.0404022917,-98.2137630767,CAMIA3N,False,True,True,REYNOSA
2416112.0,26.0732228796,-98.3274738,Auto,2023,NOVIEMBRE,18,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Noviembre_2023.csv,26.0732228796,-98.3274738,AUTO,False,True,True,REYNOSA
2417042.0,26.0567080214,-98.2917896301,Auto,2023,NOVIEMBRE,8,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Noviembre_2023.csv,26.0567080214,-98.2917896301,AUTO,False,True,True,REYNOSA
2417417.0,26.067579961,-98.2824237637,Auto,2023,NOVIEMBRE,10,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Noviembre_2023.csv,26.067579961,-98.2824237637,AUTO,False,True,True,REYNOSA
2418607.0,26.0233213788,-98.2856112981,Auto,2023,NOVIEMBRE,14,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Noviembre_2023.csv,26.0233213788,-98.2856112981,AUTO,False,True,True,REYNOSA
2306580.0,26.0722356812,-98.3543716219,Auto,2023,OCTUBRE,18,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0722356812,-98.3543716219,AUTO,False,True,True,REYNOSA
2306921.0,26.0721274716,-98.281996674,CamiÃ³n,2023,OCTUBRE,18,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0721274716,-98.281996674,CAMIA3N,False,True,True,REYNOSA
2306935.0,26.0485668595,-98.3486585205,CamiÃ³n,2023,OCTUBRE,19,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0485668595,-98.3486585205,CAMIA3N,False,True,True,REYNOSA
2309803.0,25.9767125648,-98.5715180515,Auto,2023,OCTUBRE,14,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,25.9767125648,-98.5715180515,AUTO,False,False,False,REYNOSA
2310711.0,26.0163522959,-98.2130912516,CamiÃ³n,2023,OCTUBRE,18,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0163522959,-98.2130912516,CAMIA3N,False,True,True,REYNOSA
2310929.0,26.0091777,-98.3864408,Auto,2023,OCTUBRE,19,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0091777,-98.3864408,AUTO,False,True,True,REYNOSA
2311631.0,26.0814305,-98.3030985,Auto,2023,OCTUBRE,7,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0814305,-98.3030985,AUTO,False,True,True,REYNOSA
2311494.0,26.0469398209,-98.3353055532,CamiÃ³n,2023,OCTUBRE,8,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0469398209,-98.3353055532,CAMIA3N,False,True,True,REYNOSA
2312033.0,26.0462765529,-98.3909797331,Auto,2023,OCTUBRE,9,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0462765529,-98.3909797331,AUTO,False,True,True,REYNOSA
2312856.0,26.0083473778,-98.2073312245,CamiÃ³n,2023,OCTUBRE,12,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0083473778,-98.2073312245,CAMIA3N,False,True,True,REYNOSA
2317447.0,26.0753206,-98.3591906,Auto,2023,OCTUBRE,16,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0753206,-98.3591906,AUTO,False,True,True,REYNOSA
2318623.0,26.094814,-98.304646,CamiÃ³n ligero,2023,OCTUBRE,21,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.094814,-98.304646,CAMIA3N LIGERO,False,True,True,REYNOSA
2319057.0,26.0719214578,-98.3572530713,Auto,2023,OCTUBRE,9,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0719214578,-98.3572530713,AUTO,False,True,True,REYNOSA
2319317.0,26.0877217402,-98.3011791429,Auto,2023,OCTUBRE,9,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0877217402,-98.3011791429,AUTO,False,True,True,REYNOSA
2320067.0,26.0812869862,-98.2806218857,CamiÃ³n,2023,OCTUBRE,13,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0812869862,-98.2806218857,CAMIA3N,False,True,True,REYNOSA
2321987.0,26.0723282157,-98.3338027974,Auto,2023,OCTUBRE,20,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0723282157,-98.3338027974,AUTO,False,True,True,REYNOSA
2322077.0,26.0637906,-98.2865046,Auto,2023,OCTUBRE,20,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0637906,-98.2865046,AUTO,False,True,True,REYNOSA
2322210.0,26.0634408788,-98.2865361423,Auto,2023,OCTUBRE,20,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0634408788,-98.2865361423,AUTO,False,True,True,REYNOSA
2326021.0,26.0691095103,-98.3344148544,Auto,2023,OCTUBRE,4,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0691095103,-98.3344148544,AUTO,False,True,True,REYNOSA
2326313.0,26.0737082779,-98.3057544632,Auto,2023,OCTUBRE,8,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0737082779,-98.3057544632,AUTO,False,True,True,REYNOSA
2328563.0,26.0141126,-98.2043473,CamiÃ³n,2023,OCTUBRE,11,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0141126,-98.2043473,CAMIA3N,False,True,True,REYNOSA
2330596.0,26.0210308766,-98.291251108,Auto,2023,OCTUBRE,19,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0210308766,-98.291251108,AUTO,False,True,True,REYNOSA
2332047.0,26.0207408,-98.247618,Auto,2023,OCTUBRE,10,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0207408,-98.247618,AUTO,False,True,True,REYNOSA
2332240.0,26.0799616224,-98.3635751883,Auto,2023,OCTUBRE,11,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0799616224,-98.3635751883,AUTO,False,True,True,REYNOSA
2334210.0,26.0429035132,-98.2904051382,CamiÃ³n,2023,OCTUBRE,18,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0429035132,-98.2904051382,CAMIA3N,False,True,True,REYNOSA
2339491.0,26.073481714,-98.3227152287,CamiÃ³n,2023,OCTUBRE,12,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.073481714,-98.3227152287,CAMIA3N,False,True,True,REYNOSA
2341053.0,26.0182383145,-98.2214730376,Auto,2023,OCTUBRE,17,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0182383145,-98.2214730376,AUTO,False,True,True,REYNOSA
2342013.0,26.0598598684,-98.3178401673,Auto,2023,OCTUBRE,20,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0598598684,-98.3178401673,AUTO,False,True,True,REYNOSA
2341639.0,26.0653255,-98.3427283,Auto,2023,OCTUBRE,20,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0653255,-98.3427283,AUTO,False,True,True,REYNOSA
2343151.0,26.0694819,-98.2926511,Auto,2023,OCTUBRE,10,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0694819,-98.2926511,AUTO,False,True,True,REYNOSA
2343618.0,26.0547823,-98.2959065,Auto,2023,OCTUBRE,11,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0547823,-98.2959065,AUTO,False,True,True,REYNOSA
2347667.0,26.0350125,-98.2379506,Auto,2023,OCTUBRE,11,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0350125,-98.2379506,AUTO,False,True,True,REYNOSA
2351728.0,26.0508406,-98.2978951,Auto,2023,OCTUBRE,6,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0508406,-98.2978951,AUTO,False,True,True,REYNOSA
2352774.0,26.04156801,-98.3064626166,Auto,2023,OCTUBRE,11,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.04156801,-98.3064626166,AUTO,False,True,True,REYNOSA
2353374.0,26.0642625322,-98.3235036717,Auto,2023,OCTUBRE,13,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0642625322,-98.3235036717,AUTO,False,True,True,REYNOSA
2354451.0,26.0833916414,-98.2982824632,Auto,2023,OCTUBRE,17,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0833916414,-98.2982824632,AUTO,False,True,True,REYNOSA
2356739.0,26.061415,-98.3177133,CamiÃ³n,2023,OCTUBRE,11,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.061415,-98.3177133,CAMIA3N,False,True,True,REYNOSA
2361360.0,26.0427166667,-98.29225,CamiÃ³n,2023,OCTUBRE,16,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0427166667,-98.29225,CAMIA3N,False,True,True,REYNOSA
2361976.0,26.0292842538,-98.3646834355,Auto,2023,OCTUBRE,17,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0292842538,-98.3646834355,AUTO,False,True,True,REYNOSA
2366012.0,26.0716144856,-98.3142213509,CamiÃ³n ligero,2023,OCTUBRE,16,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0716144856,-98.3142213509,CAMIA3N LIGERO,False,True,True,REYNOSA
2366409.0,26.0653075,-98.2957996,Auto,2023,OCTUBRE,18,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0653075,-98.2957996,AUTO,False,True,True,REYNOSA
2367421.0,26.0212112602,-98.2184498755,CamiÃ³n,2023,OCTUBRE,8,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0212112602,-98.2184498755,CAMIA3N,False,True,True,REYNOSA
2368306.0,26.032195,-98.2653117,CamiÃ³n,2023,OCTUBRE,11,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.032195,-98.2653117,CAMIA3N,False,True,True,REYNOSA
2368609.0,26.0321765683,-98.2652611627,CamiÃ³n,2023,OCTUBRE,12,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0321765683,-98.2652611627,CAMIA3N,False,True,True,REYNOSA
2369388.0,26.0537993968,-98.37387146,Auto,2023,OCTUBRE,16,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0537993968,-98.37387146,AUTO,False,True,True,REYNOSA
2375797.0,26.0784935031,-98.3106366888,Auto,2023,OCTUBRE,6,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0784935031,-98.3106366888,AUTO,False,True,True,REYNOSA
2378383.0,26.0643997037,-98.2943606251,Auto,2023,OCTUBRE,16,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0643997037,-98.2943606251,AUTO,False,True,True,REYNOSA
2379191.0,26.0067098091,-98.2403630027,Auto,2023,OCTUBRE,20,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0067098091,-98.2403630027,AUTO,False,True,True,REYNOSA
2381812.0,26.0514223809,-98.3650420995,Auto,2023,OCTUBRE,14,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0514223809,-98.3650420995,AUTO,False,True,True,REYNOSA
2381783.0,26.0046311,-98.2593622,Auto,2023,OCTUBRE,15,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0046311,-98.2593622,AUTO,False,True,True,REYNOSA
2382377.0,26.0570033234,-98.2427676691,Auto,2023,OCTUBRE,17,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0570033234,-98.2427676691,AUTO,False,True,True,REYNOSA
2382995.0,26.0387418,-98.210127,CamiÃ³n,2023,OCTUBRE,21,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0387418,-98.210127,CAMIA3N,False,True,True,REYNOSA
2385082.0,26.0512877402,-98.364819846,Auto,2023,OCTUBRE,12,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0512877402,-98.364819846,AUTO,False,True,True,REYNOSA
2386582.0,26.074010748,-98.3211670675,Auto,2023,OCTUBRE,17,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.074010748,-98.3211670675,AUTO,False,True,True,REYNOSA
2387644.0,26.0315640519,-98.2645485196,Auto,2023,OCTUBRE,7,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0315640519,-98.2645485196,AUTO,False,True,True,REYNOSA
2387571.0,26.0315710613,-98.2645480992,Auto,2023,OCTUBRE,7,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0315710613,-98.2645480992,AUTO,False,True,True,REYNOSA
2389019.0,26.0492667026,-98.3694674067,Auto,2023,OCTUBRE,12,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0492667026,-98.3694674067,AUTO,False,True,True,REYNOSA
2389202.0,26.0654343,-98.2954549,Auto,2023,OCTUBRE,13,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Octubre_2023.csv,26.0654343,-98.2954549,AUTO,False,True,True,REYNOSA
2202835.0,26.0742357,-98.349917,Auto,2023,SEPTIEMBRE,14,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0742357,-98.349917,AUTO,False,True,True,REYNOSA
2203024.0,26.0440466119,-98.3638709082,Auto,2023,SEPTIEMBRE,15,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0440466119,-98.3638709082,AUTO,False,True,True,REYNOSA
2203845.0,26.0516323,-98.3282867,Auto,2023,SEPTIEMBRE,17,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0516323,-98.3282867,AUTO,False,True,True,REYNOSA
2204072.0,26.0516178089,-98.3647870021,Auto,2023,SEPTIEMBRE,20,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0516178089,-98.3647870021,AUTO,False,True,True,REYNOSA
2208691.0,26.0753398897,-98.3140560585,Auto,2023,SEPTIEMBRE,15,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0753398897,-98.3140560585,AUTO,False,True,True,REYNOSA
2209419.0,26.0368158358,-98.2394928121,Auto,2023,SEPTIEMBRE,19,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0368158358,-98.2394928121,AUTO,False,True,True,REYNOSA
2212844.0,26.0300344658,-98.2757381223,Auto,2023,SEPTIEMBRE,18,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0300344658,-98.2757381223,AUTO,False,True,True,REYNOSA
2212968.0,26.0375050376,-98.377853687,CamiÃ³n,2023,SEPTIEMBRE,19,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0375050376,-98.377853687,CAMIA3N,False,True,True,REYNOSA
2213709.0,26.0609074,-98.3541326,Auto,2023,SEPTIEMBRE,21,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0609074,-98.3541326,AUTO,False,True,True,REYNOSA
2213956.0,26.05724,-98.373966,CamiÃ³n,2023,SEPTIEMBRE,7,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.05724,-98.373966,CAMIA3N,False,True,True,REYNOSA
2214678.0,26.0689310692,-98.35990807,Auto,2023,SEPTIEMBRE,10,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0689310692,-98.35990807,AUTO,False,True,True,REYNOSA
2216518.0,26.0548470203,-98.2826537682,CamiÃ³n ligero,2023,SEPTIEMBRE,16,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0548470203,-98.2826537682,CAMIA3N LIGERO,False,True,True,REYNOSA
2216920.0,26.0515000983,-98.3647498902,Auto,2023,SEPTIEMBRE,18,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0515000983,-98.3647498902,AUTO,False,True,True,REYNOSA
2217731.0,26.0665780116,-98.368348825,Auto,2023,SEPTIEMBRE,7,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0665780116,-98.368348825,AUTO,False,True,True,REYNOSA
2217961.0,26.0312633301,-98.2171345121,Auto,2023,SEPTIEMBRE,8,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0312633301,-98.2171345121,AUTO,False,True,True,REYNOSA
2221386.0,26.0301549951,-98.2613264718,Auto,2023,SEPTIEMBRE,6,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0301549951,-98.2613264718,AUTO,False,True,True,REYNOSA
2222283.0,26.0614672583,-98.3165756778,Auto,2023,SEPTIEMBRE,10,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0614672583,-98.3165756778,AUTO,False,True,True,REYNOSA
2222284.0,26.0613436,-98.3177155,Auto,2023,SEPTIEMBRE,10,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0613436,-98.3177155,AUTO,False,True,True,REYNOSA
2222909.0,26.0706587949,-98.3296491984,Auto,2023,SEPTIEMBRE,12,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0706587949,-98.3296491984,AUTO,False,True,True,REYNOSA
2222956.0,26.0664651821,-98.2789569356,Auto,2023,SEPTIEMBRE,13,TAMAULIPAS,REYNOSA,df_Seguridad_Vial_concatenado_Septiembre_2023.csv,26.0664651821,-98.2789569356,AUTO,False,True,True,REYNOSA
