,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
89456da260bffff,17.0,0.0,6.0,0.0,2.0,2.0
89456da260fffff,22.0,0.0,2.0,1.0,1.0,0.0
89456da2613ffff,64.0,1.0,1.0,0.0,1.0,0.0
89456da2617ffff,54.0,0.0,7.0,1.0,2.0,1.0
89456da261bffff,108.0,2.0,3.0,2.0,1.0,1.0
89456da2623ffff,33.0,0.0,1.0,0.0,0.0,0.0
89456da2627ffff,19.0,0.0,0.0,0.0,0.0,0.0
89456da262bffff,23.0,1.0,6.0,0.0,4.0,1.0
89456da262fffff,18.0,0.0,1.0,0.0,1.0,0.0
89456da2633ffff,18.0,0.0,0.0,0.0,0.0,0.0
89456da2637ffff,3.0,1.0,0.0,0.0,0.0,0.0
89456da263bffff,19.0,0.0,1.0,0.0,1.0,0.0
89456da2643ffff,18.0,0.0,2.0,0.0,0.0,0.0
89456da2647ffff,44.0,1.0,10.0,0.0,0.0,1.0
89456da264bffff,22.0,0.0,0.0,0.0,0.0,1.0
89456da264fffff,40.0,0.0,2.0,0.0,2.0,0.0
89456da2653ffff,16.0,0.0,0.0,0.0,0.0,0.0
89456da2657ffff,18.0,1.0,2.0,2.0,0.0,0.0
89456da265bffff,8.0,0.0,0.0,0.0,0.0,0.0
89456da2663ffff,18.0,0.0,2.0,0.0,2.0,0.0
89456da2667ffff,29.0,0.0,0.0,0.0,0.0,0.0
89456da266bffff,8.0,0.0,0.0,0.0,0.0,0.0
89456da266fffff,16.0,0.0,1.0,1.0,0.0,0.0
89456da2673ffff,41.0,0.0,1.0,0.0,0.0,0.0
89456da2677ffff,23.0,0.0,3.0,0.0,1.0,0.0
89456da267bffff,20.0,0.0,4.0,0.0,0.0,0.0
89456da2683ffff,8.0,0.0,0.0,0.0,0.0,0.0
89456da2687ffff,14.0,1.0,1.0,0.0,1.0,0.0
89456da268bffff,47.0,0.0,2.0,0.0,2.0,1.0
89456da268fffff,36.0,1.0,1.0,0.0,0.0,0.0
89456da2693ffff,23.0,0.0,0.0,0.0,0.0,0.0
89456da2697ffff,3.0,0.0,0.0,0.0,0.0,0.0
89456da269bffff,32.0,0.0,0.0,0.0,0.0,0.0
89456da26a3ffff,46.0,0.0,3.0,0.0,1.0,0.0
89456da26a7ffff,32.0,0.0,4.0,0.0,0.0,1.0
89456da26abffff,24.0,0.0,1.0,0.0,0.0,0.0
89456da26afffff,42.0,0.0,5.0,0.0,0.0,0.0
89456da26b3ffff,14.0,1.0,2.0,1.0,0.0,0.0
89456da26b7ffff,12.0,0.0,0.0,0.0,0.0,0.0
89456da26bbffff,18.0,1.0,0.0,0.0,0.0,0.0
89456da26c3ffff,23.0,0.0,0.0,0.0,0.0,0.0
89456da26c7ffff,81.0,0.0,2.0,1.0,0.0,0.0
89456da26cbffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da26cfffff,17.0,0.0,0.0,0.0,0.0,0.0
89456da26d3ffff,6.0,0.0,0.0,0.0,0.0,0.0
89456da26d7ffff,13.0,0.0,1.0,0.0,1.0,0.0
89456da3003ffff,5.0,0.0,0.0,0.0,0.0,0.0
89456da300bffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da300fffff,4.0,0.0,0.0,0.0,0.0,0.0
89456da301bffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da3023ffff,5.0,0.0,0.0,0.0,0.0,0.0
89456da3027ffff,0.0,0.0,0.0,0.0,0.0,1.0
89456da302fffff,6.0,0.0,0.0,0.0,0.0,0.0
89456da3033ffff,3.0,0.0,0.0,0.0,0.0,0.0
89456da3037ffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da303bffff,6.0,0.0,2.0,0.0,0.0,1.0
89456da3083ffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da3087ffff,4.0,0.0,0.0,0.0,0.0,0.0
89456da308fffff,5.0,0.0,0.0,0.0,0.0,0.0
89456da30a7ffff,8.0,0.0,0.0,0.0,0.0,0.0
89456da30abffff,0.0,0.0,0.0,0.0,0.0,1.0
89456da30afffff,3.0,0.0,0.0,0.0,0.0,0.0
89456da30bbffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da30cfffff,9.0,0.0,0.0,0.0,0.0,0.0
89456da3107ffff,9.0,0.0,0.0,0.0,0.0,0.0
