UNIDAD,FECHA DE INICIO,AÑO,DELITO,MODALIDAD,MUNICIPIO_HECHO,LATITUD,LONGITUD,lat,lon,geo_ok,urbano,en_rect,ciudad_std
UNIDAD TAMPICO 3A.,23/02/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.21564605579931,-97.85665946282171,22.21564605579931,-97.85665946282172,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,23/02/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.223507874161335,-97.86357432603839,22.22350787416133,-97.8635743260384,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,23/03/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.216599252474648,-97.86112465385028,22.216599252474648,-97.86112465385028,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,23/03/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.3101756,97.8663981,22.3101756,-97.8663981,True,True,True,TAMPICO
UNIDAD TAMPICO 4,23/04/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.27803,-97.85868,22.27803,-97.85868,True,True,True,TAMPICO
UNIDAD TAMPICO 4,23/06/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.27151,-97.86678,22.27151,-97.86678,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,23/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.21889842763401,-97.85792315280132,22.21889842763401,-97.85792315280132,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,23/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.3080714,97.8980963,22.3080714,-97.8980963,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,23/06/2023,2023.0,HOMICIDIO,CULPOSO,TAMPICO,22.223152502148455,-97.8598106657247,22.22315250214845,-97.8598106657247,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,23/07/2020,2020.0,HOMICIDIO,CULPOSO,TAMPICO,22.26521822236657,-97.8599286264042,22.26521822236657,-97.8599286264042,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,23/07/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.28644736547797,-97.88362444212962,22.28644736547797,-97.88362444212962,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,23/08/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.25267152677997,-97.85881041459257,22.25267152677997,-97.85881041459255,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,23/08/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.213582498914437,-97.85224670115784,22.21358249891444,-97.85224670115784,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,23/08/2021,2021.0,HOMICIDIO,CULPOSO,TAMPICO,22.230473209402813,-97.84603543562564,22.230473209402813,-97.84603543562564,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,23/08/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.31152,-97.85616,22.31152,-97.85616,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,23/08/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.306929980420463,-97.8542573514556,22.306929980420463,-97.8542573514556,True,True,True,TAMPICO
UNIDAD TAMPICO 4,23/08/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.311306362742005,-97.86741519703651,22.311306362742005,-97.86741519703652,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,23/09/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.31110181521941,-97.86680298821396,22.31110181521941,-97.86680298821396,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,23/10/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.221656045907466,-97.86002650702252,22.221656045907466,-97.86002650702252,True,True,True,TAMPICO
UNIDAD 1 ADOLESCENTES TAMPICO,23/10/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.307650382304743,-97.88872683520547,22.307650382304743,-97.88872683520547,True,True,True,TAMPICO
UNIDAD 1 ADOLESCENTES TAMPICO,23/10/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.21666166999385,-97.8559078923215,22.21666166999385,-97.8559078923215,True,True,True,TAMPICO
UNIDAD 1 ADOLESCENTES TAMPICO,23/11/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.320573481034227,-97.84944133257413,22.320573481034227,-97.84944133257412,True,False,True,TAMPICO
UNIDAD TAMPICO 3A.,23/11/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.3036049,97.8740159,22.3036049,-97.8740159,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,23/11/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.2246284,97.86668,22.2246284,-97.86668,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,23/11/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.2188936,97.860825,22.2188936,-97.860825,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,23/11/2022,2022.0,HOMICIDIO,CULPOSO,TAMPICO,22.2128944,97.8906351,22.2128944,-97.8906351,True,False,True,TAMPICO
UNIDAD 1 ADOLESCENTES TAMPICO,23/11/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.25746,97.86041,22.25746,-97.86041,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,23/12/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.315884875891104,-97.88050625511586,22.315884875891104,-97.88050625511586,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,23/12/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.2246284,97.86668,22.2246284,-97.86668,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,23/12/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.215503747325172,-97.85665741065817,22.21550374732517,-97.85665741065816,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,23/12/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.25277,97.87441,22.25277,-97.87441,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,23/12/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.215731684689285,-97.85800892745111,22.215731684689285,-97.85800892745112,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,23/12/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.305467270522932,-97.86292254924776,22.30546727052293,-97.86292254924776,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,24/01/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.2592062,-97.8986893,22.2592062,-97.8986893,True,False,True,TAMPICO
UNIDAD TAMPICO 3A.,24/02/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.216043221867793,-97.85494208165689,22.2160432218678,-97.85494208165689,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,24/02/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.214851720289165,-97.85391165295799,22.214851720289165,-97.853911652958,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,24/03/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.2318718,97.8635535,22.2318718,-97.8635535,True,True,True,TAMPICO
UNIDAD TAMPICO 4,24/04/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.25118,-97.86180,22.25118,-97.8618,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,24/04/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.2497674,97.8762604,22.2497674,-97.8762604,True,True,True,TAMPICO
UNIDAD TAMPICO 4,24/05/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.319094448378394,-97.87800430044253,22.3190944483784,-97.87800430044253,True,True,True,TAMPICO
UNIDAD TAMPICO 4,24/05/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.247931251260898,-97.85974389710017,22.247931251260898,-97.85974389710016,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,24/06/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.216210462619685,-97.85806356507638,22.216210462619685,-97.85806356507638,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,24/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.218551740817215,-97.85850390112148,22.21855174081721,-97.85850390112148,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,24/07/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.324561931974383,-97.87600895367382,22.324561931974383,-97.87600895367382,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,24/08/2022,2022.0,HOMICIDIO,CULPOSO,TAMPICO,22.302650170239094,-97.8828312036721,22.30265017023909,-97.8828312036721,True,True,True,TAMPICO
UNIDAD TAMPICO 4,24/08/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.224027570860024,-97.84752664157617,22.224027570860024,-97.84752664157617,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,24/09/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.251586435414655,-97.85770658374604,22.25158643541465,-97.85770658374604,True,True,True,TAMPICO
UNIDAD TAMPICO 4,24/09/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.261775911001124,-97.87535461667778,22.261775911001124,-97.87535461667778,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,24/10/2022,2022.0,HOMICIDIO,CULPOSO,TAMPICO,22.2511936,97.8644038,22.2511936,-97.8644038,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,24/10/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.3109348,97.8934807,22.3109348,-97.8934807,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,24/10/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.316912149180432,-97.85525233803243,22.316912149180432,-97.85525233803244,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,24/10/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.31655327816459,-97.8889574920961,22.31655327816459,-97.8889574920961,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,24/11/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.214244152131457,-97.85820510587006,22.214244152131457,-97.85820510587006,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,24/11/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.288877847118897,-97.87146681727918,22.288877847118897,-97.87146681727918,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,24/12/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.21516984737882,-97.85735295795142,22.21516984737882,-97.85735295795142,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,24/12/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.214160087246373,-97.85687363232833,22.214160087246373,-97.85687363232832,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,24/12/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.216566853251795,-97.85679611670032,22.216566853251795,-97.85679611670032,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,24/12/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.281700,97.865953,22.2817,-97.865953,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,24/12/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.312891294552703,-97.85327270694714,22.312891294552703,-97.85327270694714,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,25/01/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.263067,-97.9384,22.263067,-97.9384,True,False,True,TAMPICO
UNIDAD TAMPICO 4,25/02/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.264067,-97.86832,22.264067,-97.86832,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,25/02/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.303076840273857,-97.89858582430223,22.303076840273857,-97.89858582430224,True,True,True,TAMPICO
UNIDAD TAMPICO 4,25/03/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.32048,-97.88438,22.32048,-97.88438,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,25/03/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.2421637,97.8373177,22.2421637,-97.8373177,True,False,True,TAMPICO
UNIDAD CIUDAD MADERO 3,25/04/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.25243189676029,-97.85861174277547,22.25243189676029,-97.85861174277548,True,True,True,TAMPICO
UNIDAD TAMPICO 4,25/04/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.25218,97.85835,22.25218,-97.85835,True,True,True,TAMPICO
UNIDAD TAMPICO 4,25/04/2022,2022.0,HOMICIDIO,CULPOSO,TAMPICO,22.30747,-97.88144,22.30747,-97.88144,True,True,True,TAMPICO
UNIDAD TAMPICO 4,25/05/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.285580560730622,-97.86735866684366,22.285580560730622,-97.86735866684366,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,25/06/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.220804626288253,-97.87924945777993,22.220804626288253,-97.87924945777992,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,25/06/2020,2020.0,HOMICIDIO,CULPOSO,TAMPICO,22.252422402995286,-97.85875976085664,22.25242240299529,-97.85875976085664,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,25/06/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.312111043480893,-97.86066429497212,22.312111043480893,-97.86066429497212,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,25/06/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.29382292050598,-97.85375792524093,22.29382292050598,-97.85375792524091,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,25/06/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.316313958558382,-97.89056266829164,22.316313958558386,-97.89056266829164,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,25/06/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.310937179427395,-97.87417597742582,22.310937179427395,-97.87417597742582,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,25/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.3097327,97.9186746,22.3097327,-97.9186746,True,False,True,TAMPICO
UNIDAD TAMPICO 3A.,25/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.2249549,97.8576899,22.2249549,-97.8576899,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,25/07/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.257131064351636,-97.86375477924047,22.25713106435164,-97.86375477924048,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,25/07/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.252757126353895,-97.85880878109566,22.25275712635389,-97.85880878109566,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,25/07/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.257102996830014,-97.86349203590119,22.25710299683001,-97.8634920359012,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,25/07/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.25253024476837,-97.8587907627757,22.25253024476837,-97.8587907627757,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,25/07/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.22021384821496,-97.84774479168793,22.22021384821496,-97.84774479168792,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,25/08/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.30262069914087,-97.88056523986948,22.30262069914087,-97.88056523986948,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,25/08/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.221601671078908,-97.86618131296353,22.221601671078908,-97.86618131296352,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,25/09/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.344358882902224,-97.87479189595298,22.344358882902224,-97.87479189595298,True,False,True,TAMPICO
UNIDAD TAMPICO 2A.,25/09/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.213986443400724,-97.85564278304106,22.213986443400724,-97.85564278304106,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,25/09/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.266765637572284,-97.85932436585428,22.266765637572284,-97.85932436585428,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,25/09/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.21609,97.85816,22.21609,-97.85816,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,25/10/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.217848208118685,-97.8643992517152,22.217848208118685,-97.8643992517152,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,25/10/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.2909283,97.895786,22.2909283,-97.895786,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,25/10/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.2165945,97.8545091,22.2165945,-97.8545091,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,25/10/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.059304178210944,-98.18348407745363,22.059304178210944,-98.18348407745364,True,False,False,TAMPICO
UNIDAD TAMPICO 3A.,25/12/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.2539177,97.8761859,22.2539177,-97.8761859,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,25/12/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.22452,97.8475718,22.22452,-97.8475718,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,26/01/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.213302753108653,-97.85648772470523,22.213302753108653,-97.85648772470525,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,26/01/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.25277,-97.87441,22.25277,-97.87441,True,True,True,TAMPICO
UNIDAD TAMPICO 4,26/01/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.215470898388592,-97.85374021320855,22.215470898388592,-97.85374021320855,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,26/02/2023,2023.0,HOMICIDIO,CULPOSO,TAMPICO,22.25248498512739,-97.85875397840944,22.25248498512739,-97.85875397840944,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,26/02/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.263403662424693,-97.8469259055836,22.263403662424693,-97.8469259055836,True,False,True,TAMPICO
UNIDAD TAMPICO 1A.,26/02/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.2753125678866,-97.87383106046484,22.2753125678866,-97.87383106046484,True,True,True,TAMPICO
UNIDAD TAMPICO 4,26/03/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.31597,97.86585,22.31597,-97.86585,True,True,True,TAMPICO
UNIDAD TAMPICO 4,26/03/2021,2021.0,HOMICIDIO,CULPOSO,TAMPICO,22.30719,97.89065,22.30719,-97.89065,True,True,True,TAMPICO
UNIDAD TAMPICO 4,26/04/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.225364,-97.87832,22.225364,-97.87832,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,26/05/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.2172054426055,-97.85759830778109,22.2172054426055,-97.85759830778107,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,26/06/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.215504332907525,-97.85507793192482,22.215504332907525,-97.85507793192482,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,26/06/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.2524070,97.8587049,22.252407,-97.8587049,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,26/06/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.31254208923055,-97.85863943309988,22.31254208923055,-97.85863943309988,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,26/06/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.30729543749227,-97.88134891567272,22.30729543749227,-97.88134891567272,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,26/06/2022,2022.0,HOMICIDIO,CULPOSO,TAMPICO,22.21637364368996,-97.85369257645357,22.21637364368996,-97.85369257645355,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,26/07/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.224563411170397,-97.87788628644154,22.2245634111704,-97.87788628644154,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,26/07/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.211704421298766,-97.85152209190028,22.21170442129877,-97.85152209190028,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,26/07/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.296982506260758,-97.85644498582897,22.29698250626076,-97.85644498582896,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,26/08/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.23093,97.28393,22.23093,-97.28393,True,False,False,TAMPICO
ATENCION INMEDIATA EN TAMPICO,26/08/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.30929,-97.87608,22.30929,-97.87608,True,True,True,TAMPICO
UNIDAD TAMPICO 4,26/08/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.259192656724213,-97.86709318814916,22.259192656724213,-97.86709318814916,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,26/09/2021,2021.0,HOMICIDIO,CULPOSO,TAMPICO,22.252311313307363,-97.85880338009275,22.252311313307363,-97.85880338009277,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,26/09/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.245223502036733,-97.8564483326462,22.245223502036733,-97.8564483326462,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,26/10/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.214800559572378,-97.85751815340414,22.21480055957237,-97.85751815340414,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,26/10/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.213814778972672,-97.85519836565973,22.213814778972672,-97.85519836565972,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,26/10/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.243859196444678,-97.86032324438096,22.24385919644468,-97.86032324438096,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,26/10/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.27097264803574,-97.87428706884386,22.27097264803574,-97.87428706884386,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,26/10/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.218918843974333,-97.86153013372743,22.218918843974333,-97.86153013372744,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,26/11/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.3149239,97.8596529,22.3149239,-97.8596529,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,26/11/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.23093,-97.85971,22.23093,-97.85971,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,26/11/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.23499944994573,-97.8680404814486,22.23499944994573,-97.8680404814486,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,26/11/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.310976483492226,-97.89130434393886,22.310976483492222,-97.89130434393886,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,26/11/2023,2023.0,HOMICIDIO,CULPOSO,TAMPICO,22.285539706687008,-97.87404701113704,22.285539706687008,-97.87404701113704,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,27/01/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.214891437171485,-97.86026596326785,22.214891437171485,-97.86026596326784,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,27/01/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.215288605376305,-97.85545729600635,22.215288605376305,-97.85545729600636,True,True,True,TAMPICO
UNIDAD TAMPICO 4,27/01/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.239233,-97.87467,22.239233,-97.87467,True,True,True,TAMPICO
UNIDAD TAMPICO 4,27/01/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.240631,-97.86686,22.240631,-97.86686,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,27/01/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.216273077033758,-97.85696023474415,22.21627307703376,-97.85696023474416,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,27/02/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.27808268944156,-97.88700610399248,22.27808268944156,-97.88700610399248,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,27/03/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.2454397,97.9351866,22.2454397,-97.9351866,True,False,True,TAMPICO
UNIDAD TAMPICO 1A.,27/04/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.30739632003957,-97.88137506943569,22.30739632003957,-97.88137506943568,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,27/04/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.252624722535725,-97.85866356112604,22.252624722535725,-97.85866356112604,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,27/05/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.243614983876927,-97.85037000682951,22.243614983876927,-97.85037000682952,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,27/05/2021,2021.0,HOMICIDIO,CULPOSO,TAMPICO,22.252564072448852,-97.85874986692788,22.25256407244885,-97.85874986692788,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,27/06/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.27968557674796,-97.87281619496814,22.27968557674796,-97.87281619496814,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,27/06/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.229402408412614,-97.87234190676877,22.22940240841261,-97.87234190676875,True,True,True,TAMPICO
UNIDAD TAMPICO 4,27/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.294265703187772,-97.88012547896766,22.29426570318777,-97.88012547896766,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,27/07/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.305384872750214,-97.85305529572638,22.305384872750214,-97.85305529572638,True,True,True,TAMPICO
UNIDAD TAMPICO 4,27/07/2023,2023.0,HOMICIDIO,CULPOSO,TAMPICO,22.297818999664567,-97.87771469643472,22.297818999664567,-97.87771469643472,True,True,True,TAMPICO
UNIDAD TAMPICO 4,27/08/2023,2023.0,HOMICIDIO,CULPOSO,TAMPICO,22.251029397558508,-97.86056411747823,22.251029397558508,-97.86056411747823,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,27/09/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.275157649064393,-97.87348979823705,22.2751576490644,-97.87348979823705,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,27/09/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.227563393655064,-97.8597225748313,22.227563393655064,-97.8597225748313,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,27/09/2020,2020.0,HOMICIDIO,CULPOSO,TAMPICO,22.24894013605396,-97.8516056477454,22.24894013605396,-97.8516056477454,True,False,True,TAMPICO
UNIDAD TAMPICO 1A.,27/09/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.2160076995548,-97.85917550325395,22.2160076995548,-97.85917550325397,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,27/09/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.250963087136046,-97.86248400807382,22.250963087136046,-97.86248400807382,True,True,True,TAMPICO
